Column1	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9
-0.18	0.156	0.0225	-0.0932	0.2	-0.205	-0.148	0.0978	1
-0.249	-0.182	-0.117	-0.283	0.234	0.217	0.0406	0.00499	1.04
0.282	-0.0184	-0.116	0.114	-0.0704	0.0817	0.0224	0.259	0.881
0.108	-0.216	0.00714	-0.00206	0.0737	0.206	-0.0336	0.0826	0.913
-0.221	0.018	0.00566	-0.0826	0.175	-0.222	0.162	0.133	1
0.102	0.123	0.191	-0.262	0.0978	-0.291	-0.0103	0.222	0.935
0.293	0.0225	-0.226	0.143	-0.264	0.0795	-0.0144	-0.141	0.781
0.0303	-0.195	-0.261	0.116	0.0369	0.267	-0.0976	-0.00418	0.93
-0.0282	-0.0103	-0.171	0.0359	0.276	-0.0142	-0.143	0.0801	1.01
-0.28	0.142	0.121	0.219	-0.15	0.181	-0.103	-0.0411	0.843
0.222	0.0856	0.122	0.298	-0.0373	0.212	0.0137	0.125	0.778
-0.153	-0.211	0.2	-0.245	-0.167	-0.0533	0.235	0.197	0.901
-0.124	0.0393	-0.287	0.0992	-0.288	0.0651	-0.104	-0.0543	0.877
0.2	0.215	-0.179	0.135	0.299	0.0176	0.197	0.274	0.946
0.289	0.0915	0.177	-0.227	-0.086	0.0831	0.016	0.3	0.861
0.273	-0.208	0.213	0.15	-0.215	-0.203	0.0144	0.127	0.814
-0.219	-0.0948	-0.167	0.0593	0.257	-0.0912	-0.149	0.00535	1.05
0.0708	0.0873	0.249	-0.179	-0.114	0.139	0.167	0.0415	0.804
0.165	-0.273	0.211	0.303	-0.184	-0.234	-0.237	0.259	0.859
0.163	-0.113	0.305	-0.14	-0.251	0.059	-0.29	-0.167	0.82
0.113	-0.208	-0.156	0.209	0.118	-0.14	-0.146	-0.223	0.97
0.199	0.215	-0.258	-0.275	0.142	0.23	0.0854	0.163	0.962
-0.253	0.108	-0.0212	0.286	-0.000427	-0.187	-0.0962	0.102	0.985
0.192	-0.0904	0.305	-0.111	-0.269	0.0133	-0.31	-0.206	0.807
0.0659	-0.155	-0.0997	-0.054	-0.31	-0.192	-0.097	0.00638	0.891
0.202	-0.184	-0.0151	-0.182	0.307	0.0221	-0.287	-0.132	0.988
-0.0536	-0.109	0.106	-0.0732	0.28	0.0194	0.282	-0.112	0.923
-0.218	0.124	-0.17	-0.227	0.0131	0.141	-0.31	0.17	1.03
0.0318	-0.19	-0.0166	-0.22	0.163	0.197	0.08	-0.142	0.947
-0.297	-0.262	-0.128	0.313	0.0578	0.0299	0.189	0.26	0.92
0.0619	0.145	0.0477	0.301	0.0809	-0.0892	-0.00074	0.0707	0.881
-0.0485	-0.0794	-0.261	0.205	0.186	-0.115	0.131	0.224	1.02
-0.0207	0.167	0.133	-0.242	-0.024	-0.0167	0.128	0.0977	0.89
0.0249	0.0345	0.182	-0.233	0.136	0.0147	-0.103	0.0819	0.924
-0.196	-0.152	0.212	-0.198	-0.0962	-0.246	-0.309	-0.0376	0.955
0.148	-0.18	-0.0924	-0.277	-0.182	-0.129	0.13	0.244	0.909
-0.178	0.0266	0.292	0.21	-0.0771	-0.083	-0.129	0.275	0.884
-0.193	0.182	-0.227	0.0536	-0.155	-0.0267	-0.278	-0.106	0.946
0.189	0.291	-0.296	-0.0356	-0.076	0.25	0.0532	-0.147	0.83
-0.228	-0.0251	0.155	0.132	0.13	0.136	-0.0587	0.247	0.932
0.131	-0.0976	0.309	-0.254	0.288	0.202	-0.252	-0.155	0.93
0.233	0.256	0.205	0.253	0.259	-0.3	-0.0446	-0.103	0.888
0.0469	0.282	0.311	-0.0213	-0.31	-0.236	0.0563	-0.226	0.803
-0.0673	-0.0871	-0.0967	-0.0818	-0.0153	0.136	-0.0778	0.222	0.951
-0.266	0.134	-0.0417	-0.224	-0.167	0.0915	-0.19	0.192	0.948
0.108	0.161	0.208	0.16	0.0657	0.0681	0.224	-0.0357	0.786
-0.102	-0.309	-0.228	-0.262	-0.0218	-0.257	-0.118	-0.106	1.03
0.181	-0.185	-0.284	-0.112	0.0673	0.181	-0.295	0.101	0.99
-0.254	0.179	-0.223	-0.0576	-0.268	0.272	0.261	0.121	0.828
-0.00919	0.123	-0.0154	-0.0921	0.032	0.111	0.308	-0.311	0.83
0.119	-0.0513	0.132	-0.296	-0.135	-0.174	0.172	-0.0604	0.858
0.153	-0.291	-0.127	-0.232	0.105	0.091	0.0831	-0.282	0.96
0.233	0.145	0.227	-0.00029	0.25	-0.274	0.266	-0.153	0.871
0.0486	-0.12	-0.243	0.153	-0.0359	0.302	0.223	-0.0446	0.818
0.0861	-0.277	-0.128	0.307	-0.25	-0.123	0.26	0.0869	0.842
-0.0751	-0.0545	0.0581	-0.202	-0.264	0.134	0.25	-0.128	0.808
-0.173	0.178	-0.103	-0.0962	0.3	-0.16	0.199	0.294	1.03
-0.105	-0.296	-0.0797	-0.293	0.141	-0.248	0.166	-0.0523	1.03
-0.112	-0.288	-0.0671	0.224	0.2	0.231	0.153	0.00872	0.911
0.285	0.195	0.112	-0.264	-0.0325	-0.253	0.0443	0.1	0.881
0.0731	-0.306	-0.0927	-0.295	-0.11	0.265	-0.182	-0.264	0.947
0.199	-0.253	0.118	0.127	0.19	0.109	-0.0115	-0.194	0.861
0.178	0.242	-0.143	-0.254	0.0603	0.249	0.201	-0.095	0.895
-0.102	0.276	0.257	-0.0692	0.0374	-0.183	0.206	0.0266	0.885
0.1	-0.136	0.00603	-0.309	0.175	-0.0757	0.125	0.232	0.982
-0.303	-0.286	0.144	0.0386	0.103	-0.0813	0.157	0.0637	0.949
-0.0568	-0.176	-0.269	-0.282	-0.259	0.215	-0.171	-0.0311	0.919
-0.023	0.0848	-0.131	0.28	0.139	-0.0596	-0.161	0.0759	0.966
-0.244	-0.126	0.136	-0.22	0.239	-0.26	-0.192	-0.229	1.01
-0.00327	-0.163	-0.142	0.232	0.141	-0.193	-0.227	0.0753	1.01
-0.254	0.156	0.252	-0.217	-0.0597	0.292	0.015	-0.0144	0.861
-0.255	-0.063	-0.189	-0.287	-0.116	-0.148	-0.0946	-0.118	1.01
-0.201	-0.105	0.251	-0.000509	-0.0489	-0.291	-0.145	0.129	0.945
-0.172	-0.138	0.038	0.247	0.126	-0.271	-0.178	0.215	0.999
0.238	0.199	0.303	-0.155	-0.117	-0.0963	-0.0252	-0.227	0.824
0.182	-0.0794	0.146	0.176	0.057	0.129	-0.0176	-0.0232	0.848
-0.0736	0.277	0.0421	-0.0417	0.0252	-0.168	0.0317	-0.211	0.925
0.252	0.152	0.0175	0.287	0.0778	0.152	-0.105	0.211	0.876
-0.0879	0.238	0.282	0.178	0.165	-0.215	0.177	0.203	0.89
-0.00177	-0.188	0.162	-0.311	-0.029	0.262	-0.0339	-0.283	0.902
-0.274	0.297	-0.281	0.131	-0.23	0.0116	0.307	-0.218	0.764
0.285	-0.0645	0.293	0.137	0.125	0.0436	-0.00111	0.0884	0.829
0.0605	-0.255	0.125	-0.124	-0.173	-0.266	0.222	-0.015	0.896
0.0387	-0.265	-0.146	-0.18	0.136	-0.188	-0.131	-0.051	1.03
0.0155	0.0623	-0.266	0.262	0.0785	0.301	0.235	-0.0298	0.808
0.122	-0.237	-0.0122	0.309	-0.0214	0.122	-0.000217	-0.103	0.83
-0.222	-0.011	0.219	-0.0391	0.0725	-0.15	0.115	0.0105	0.937
-0.16	0.172	-0.0343	0.0174	0.0504	0.219	0.197	0.284	0.919
-0.147	0.0141	-0.00722	0.0053	-0.176	0.262	0.162	0.168	0.81
-0.0945	-0.0161	-0.125	-0.124	-0.0628	-0.218	0.258	-0.143	0.917
-0.181	-0.0763	0.0157	-0.179	0.286	-0.212	-0.196	0.165	1.05
-0.297	-0.206	0.094	-0.0212	0.167	-0.138	0.227	-0.0135	0.949
0.121	-0.2	-0.258	0.233	-0.0277	-0.292	0.00741	-0.009	0.953
-0.0731	0.0219	-0.0687	0.163	-0.137	-0.163	0.164	0.2	0.911
0.251	-0.3	0.00662	-0.208	0.0716	0.189	-0.0439	0.219	0.935
-0.0174	-0.259	0.0984	-0.00637	-0.149	-0.0239	-0.225	0.146	0.913
0.071	0.221	-0.0683	-0.283	0.22	-0.18	0.208	-0.162	0.979
0.0368	-0.0318	-0.0561	-0.232	-0.0256	0.229	-0.294	-0.254	0.943
-0.285	-0.192	0.28	0.0695	-0.101	0.264	0.189	0.0836	0.817
-0.214	0.0733	-0.105	0.11	-0.0716	-0.175	-0.277	-0.14	0.972
-0.141	0.264	-0.0767	0.229	0.0916	-0.0225	0.247	-0.307	0.814
-0.224	-0.231	-0.111	0.152	-0.3	0.0418	-0.245	0.265	0.934
-0.249	0.24	-0.0939	0.128	0.229	-0.081	-0.135	-0.284	0.967
0.0171	0.0561	0.000862	-0.25	-0.0981	0.168	-0.176	0.204	0.923
0.106	0.283	0.0428	0.221	-0.199	0.0218	-0.274	-0.0633	0.845
-0.246	-0.268	-0.224	0.229	-0.186	-0.207	0.282	-0.301	0.895
-0.00491	-0.273	0.0126	0.00887	-0.0667	0.207	0.0314	-0.206	0.866
-0.173	0.141	0.204	0.156	0.0273	-0.142	-0.283	-0.13	0.908
-0.182	0.163	-0.0399	0.182	0.217	-0.016	0.278	-0.0619	0.864
0.264	0.0296	0.0374	-0.126	0.291	-0.082	-0.00454	0.0765	0.962
-0.2	-0.29	0.0964	-0.311	-0.059	0.226	-0.291	0.121	0.981
-0.0412	-0.013	0.101	-0.00515	0.0505	-0.218	0.203	0.112	0.922
-0.0625	-0.278	0.0386	0.169	-0.136	-0.13	-0.106	-0.00403	0.918
0.0847	0.211	0.189	0.168	-0.0321	0.237	-0.0577	0.0859	0.809
-0.159	0.117	-0.0018	0.189	-0.126	-0.0442	0.253	0.00507	0.835
0.216	-0.00653	-0.0873	-0.0143	-0.31	0.198	0.127	-0.249	0.785
0.216	0.148	-0.235	-0.307	-0.255	0.263	-0.0476	0.167	0.88
-0.0163	0.168	-0.291	-0.0408	0.215	-0.0104	0.0378	0.245	1.02
0.113	-0.288	-0.146	-0.188	-0.177	0.157	-0.108	0.217	0.94
0.109	0.178	0.218	0.308	-0.0575	-0.116	0.279	-0.163	0.734
-0.138	-0.227	-0.141	-0.01	0.285	0.0506	-0.284	0.0986	1.06
0.155	-0.166	0.217	-0.231	-0.205	-0.225	-0.116	0.0644	0.891
0.169	-0.17	0.16	0.268	0.115	0.0602	-0.0218	-0.259	0.794
-0.121	0.084	0.31	-0.0136	0.114	-0.0777	-0.087	-0.176	0.888
0.0296	-0.06	-0.139	0.0271	0.219	0.116	-0.313	0.0272	1.02
-0.222	0.297	0.263	0.00233	-0.274	0.179	-0.0956	0.174	0.816
0.131	0.182	0.149	0.233	-0.314	-0.244	0.0445	0.193	0.804
0.0692	-0.31	-0.258	-0.0802	0.0526	-0.209	-0.251	-0.23	1.01
0.0464	-0.188	0.0399	-0.0114	0.0977	0.28	-0.0791	0.00773	0.883
0.1	0.0585	-0.239	-0.151	-0.209	0.189	-0.268	-0.202	0.89
-0.143	0.311	-0.109	0.246	0.259	0.132	0.234	0.184	0.898
0.127	0.0298	-0.165	-0.264	0.1	-0.088	-0.0246	-0.0902	0.964
0.255	0.0398	0.304	0.00465	-0.307	-0.215	-0.298	0.0894	0.821
-0.153	0.288	0.0114	0.286	-0.197	-0.215	-0.00685	-0.12	0.849
-0.312	0.139	-0.113	0.128	0.0744	-0.275	-0.0869	0.22	1
0.176	-0.258	-0.311	0.123	-0.0639	-0.166	-0.19	-0.224	0.946
-0.124	0.219	-0.169	0.132	-0.215	-0.229	0.145	0.3	0.892
0.232	-0.00325	0.187	0.106	0.311	0.072	0.295	-0.00539	0.834
0.292	0.12	0.21	0.172	-0.27	0.229	-0.0644	-0.142	0.707
-0.149	0.0263	-0.0504	0.109	0.146	-0.241	0.0934	0.153	0.995
-0.304	0.112	0.273	0.313	-0.0514	-0.0829	0.192	-0.294	0.77
-0.0961	0.312	0.147	-0.143	-0.299	-0.175	-0.252	-0.0428	0.864
-0.213	-0.268	0.164	0.216	-0.285	-0.0527	-0.307	-0.295	0.883
0.0711	0.287	-0.00507	-0.0209	-0.282	0.12	-0.192	0.224	0.834
0.0418	0.26	0.165	0.284	-0.0752	-0.0334	0.253	0.00643	0.76
0.155	-0.088	0.0625	-0.185	-0.239	0.00689	-0.199	-0.0161	0.885
0.0153	0.104	0.07	-0.158	0.206	0.194	-0.202	0.124	0.969
-0.216	-0.0564	0.109	-0.031	0.291	-0.222	-0.0996	-0.0682	1.02
0.298	0.295	0.0708	0.0817	0.143	-0.132	-0.259	-0.0438	0.93
-0.248	-0.121	0.0596	-0.15	0.0237	0.125	-0.191	0.168	0.979
-0.297	-0.259	0.0593	-0.271	-0.214	-0.0565	0.0392	-0.123	0.953
-0.173	-0.261	-0.235	-0.253	-0.299	-0.0134	0.169	-0.247	0.903
-0.152	-0.117	0.0513	-0.282	-0.178	0.106	-0.125	0.00577	0.945
-0.243	0.0136	0.217	-0.0847	0.0586	-0.037	-0.0323	0.201	0.947
-0.0694	0.0381	-0.246	-0.011	-0.267	-0.259	-0.295	-0.223	0.933
0.119	0.305	-0.129	0.0158	0.0542	-0.193	-0.127	-0.118	0.964
-0.126	0.0601	-0.088	0.309	-0.151	-0.0317	-0.164	-0.236	0.851
-0.0332	-0.162	0.22	-0.211	-0.0476	-0.304	0.0828	0.168	0.913
-0.106	0.241	0.209	-0.181	0.0655	0.225	0.139	0.182	0.885
-0.157	-0.196	0.141	-0.134	-0.0738	0.241	0.156	-0.0845	0.864
0.0595	0.156	-0.102	-0.108	-0.301	-0.285	-0.294	0.256	0.873
0.0847	-0.0404	-0.206	-0.0147	-0.119	0.275	0.0374	-0.0214	0.885
0.238	-0.285	-0.276	0.0248	-0.0655	-0.216	0.069	-0.145	0.952
0.265	-0.0445	-0.0621	-0.28	-0.152	-0.00794	0.0995	-0.192	0.875
-0.218	-0.29	-0.186	-0.0276	-0.312	-0.235	-0.162	-0.035	0.951
0.0899	0.279	-0.0325	-0.303	0.134	0.152	0.0856	-0.0861	0.95
-0.148	0.0664	-0.194	-0.0386	-0.107	0.0496	0.267	-0.271	0.841
0.159	-0.0945	-0.188	0.266	0.0865	0.235	0.0885	0.229	0.879
0.196	0.168	0.142	-0.109	-0.0171	0.0815	0.0931	-0.197	0.821
0.133	-0.146	-0.268	-0.189	-0.174	-0.179	0.0332	-0.182	0.93
0.144	0.0799	-0.0384	0.00979	-0.22	0.12	0.0214	0.0636	0.825
0.0244	-0.31	0.0171	-0.109	0.31	0.266	0.174	-0.296	0.899
-0.0781	0.105	-0.303	-0.261	-0.137	-0.172	0.0285	0.0286	0.963
-0.0403	0.184	-0.0967	-0.0977	0.148	-0.0834	0.246	-0.0957	0.947
0.0297	0.123	-0.0587	0.224	0.0662	0.112	0.254	0.0226	0.822
0.29	0.305	0.063	-0.174	-0.282	0.122	-0.0228	-0.149	0.777
0.24	-0.149	-0.296	0.0341	-0.235	-0.109	0.261	-0.0609	0.84
0.219	0.194	0.0356	0.0317	-0.219	-0.114	0.0469	0.276	0.847
0.188	0.236	0.295	0.295	-0.12	0.0996	-0.00365	-0.116	0.701
0.0411	0.139	0.0538	-0.096	-0.207	0.0815	0.16	-0.0699	0.815
0.136	-0.198	0.224	0.0613	0.263	0.102	-0.143	0.0998	0.923
-0.278	0.298	-0.21	0.159	0.176	0.0298	0.172	0.107	0.955
0.0354	0.309	-0.266	-0.276	-0.0935	0.271	-0.195	0.209	0.952
-0.0958	-0.0831	0.0786	-0.156	-0.163	0.0978	-0.28	-0.288	0.903
-0.295	0.105	0.178	0.219	0.288	-0.248	0.193	-0.162	0.926
0.161	-0.27	0.00273	-0.118	0.103	-0.225	-0.0975	-0.199	0.953
0.261	0.0852	-0.0437	0.141	-0.246	0.00929	0.309	-0.051	0.751
0.117	-0.0974	-0.103	0.279	0.221	0.282	-0.306	0.311	0.972
-0.181	-0.104	-0.0572	-0.0649	-0.0736	-0.173	0.123	-0.129	0.945
0.185	-0.0616	-0.312	-0.0618	0.241	-0.291	-0.24	0.0676	1.03
0.186	0.032	0.147	-0.119	-0.0937	-0.0269	-0.287	0.0365	0.892
0.264	-0.0512	-0.0472	0.184	0.26	-0.0963	-0.313	0.225	0.97
0.239	-0.125	-0.25	-0.0623	0.047	-0.271	0.168	-0.306	0.953
-0.0264	-0.0965	0.274	-0.0401	-0.0154	-0.13	0.314	0.169	0.863
0.243	0.216	-0.217	-0.0522	0.0286	-0.117	0.113	-0.0367	0.917
-0.172	-0.0115	0.188	-0.19	0.163	0.21	-0.111	-0.18	0.949
-0.206	-0.0629	-0.119	0.178	-0.28	0.138	0.199	-0.0974	0.771
-0.264	0.238	-0.0705	-0.246	-0.179	0.291	0.0153	-0.167	0.873
-0.259	0.0111	0.221	0.127	0.0459	0.275	0.0728	-0.159	0.776
-0.0705	0.213	-0.123	-0.0302	-0.219	-0.296	0.151	-0.212	0.879
0.185	0.0178	0.302	-0.0466	0.281	-0.3	-0.0352	-0.199	0.897
-0.0871	0.21	0.188	0.147	0.237	0.231	-0.0484	0.0208	0.869
-0.109	0.0803	0.088	0.309	0.0127	-0.223	-0.304	0.096	0.949
0.248	-0.0139	0.00876	-0.274	-0.159	0.0615	0.247	0.298	0.865
-0.0115	0.129	0.275	-0.0298	-0.0801	-0.0659	0.078	0.266	0.834
0.187	0.0334	-0.0413	0.141	0.265	-0.103	0.0971	-0.00848	0.941
-0.0864	-0.0306	0.195	0.0813	0.271	-0.135	-0.24	0.0386	0.973
-0.129	0.115	0.0439	-0.178	0.0504	0.0447	-0.314	-0.153	0.97
-0.0758	0.199	0.301	0.0521	0.0649	-0.232	0.126	0.14	0.887
-0.199	0.286	-0.146	-0.0222	-0.222	0.0208	0.231	0.0271	0.858
0.0273	0.164	-0.0865	-0.254	-0.239	0.142	-0.263	0.08	0.902
0.262	-0.217	-0.193	-0.04	-0.0074	0.301	-0.224	0.136	0.95
0.0746	0.305	0.25	-0.00981	0.0859	-0.188	0.0842	-0.314	0.849
0.199	-0.0000259	-0.0551	-0.272	-0.195	0.057	0.0941	0.242	0.878
0.197	0.193	-0.204	0.118	-0.156	-0.202	-0.0428	0.217	0.893
-0.059	0.281	-0.0149	0.171	0.239	-0.184	-0.256	-0.156	0.982
0.226	-0.269	-0.168	-0.169	-0.0492	0.0762	0.233	0.0254	0.943
0.294	-0.0444	0.0288	0.04	-0.21	-0.0506	-0.0235	0.128	0.838
-0.0203	0.308	-0.251	0.136	0.26	-0.196	-0.183	0.199	1.02
0.0867	-0.298	-0.0361	0.0252	0.0227	-0.00994	0.01	-0.267	0.932
0.136	0.0623	0.0468	0.308	-0.163	-0.00508	0.0571	-0.0933	0.792
-0.0233	-0.126	0.311	-0.238	-0.0908	0.0255	0.0698	-0.202	0.867
-0.131	0.0486	-0.145	-0.196	-0.0632	0.0189	0.135	-0.12	0.929
-0.086	-0.0698	-0.0778	0.0766	-0.0507	0.23	0.121	0.169	0.869
0.198	-0.219	-0.104	0.0248	-0.124	-0.275	-0.137	0.0802	0.949
0.0644	0.0599	-0.31	-0.231	-0.279	0.107	0.275	0.313	0.87
-0.289	-0.263	-0.125	0.257	0.179	0.2	-0.21	-0.0957	1
-0.0836	0.272	-0.134	0.264	0.165	-0.205	-0.256	0.242	0.989
0.101	0.268	-0.21	-0.304	-0.224	-0.233	-0.299	0.188	0.891
-0.0523	-0.283	0.268	0.064	0.242	-0.101	-0.0118	0.122	0.927
0.197	0.268	0.161	-0.096	-0.0583	-0.138	-0.234	0.137	0.891
-0.29	0.246	-0.127	0.112	0.304	-0.269	-0.184	0.31	1.05
0.277	0.19	-0.104	0.189	0.281	-0.283	0.162	-0.11	0.949
-0.3	0.118	-0.0613	0.298	-0.249	-0.297	0.0929	0.0541	0.91
0.308	0.104	-0.11	-0.298	-0.238	-0.181	0.0206	0.189	0.875
0.283	0.0716	0.0543	-0.0629	-0.269	-0.0674	0.138	-0.0747	0.794
-0.163	0.0783	-0.0248	0.0616	0.0884	0.175	-0.184	0.239	0.95
-0.183	-0.153	0.223	0.182	0.0889	-0.198	0.0208	-0.0638	0.937
0.132	-0.242	-0.0342	0.298	-0.236	0.197	0.0591	-0.105	0.754
-0.265	-0.0404	-0.3	0.243	0.0699	-0.0153	-0.158	0.234	1.01
-0.287	0.183	-0.0344	0.0934	0.0301	-0.0495	-0.238	0.196	0.987
-0.119	-0.293	-0.0498	0.0968	0.122	-0.179	0.0671	-0.0382	0.983
-0.0356	0.184	0.105	-0.0608	0.0884	-0.226	-0.18	0.0406	0.958
0.014	-0.293	-0.0538	0.273	-0.203	0.231	-0.191	0.0994	0.859
-0.214	-0.108	0.127	0.085	-0.14	-0.0816	-0.299	0.272	0.944
-0.0492	0.215	0.22	0.178	0.141	-0.188	-0.0917	-0.144	0.905
-0.206	-0.303	0.0455	-0.276	0.234	0.15	0.237	0.0432	0.976
-0.193	0.264	-0.24	-0.252	0.118	0.223	0.062	-0.306	0.946
0.143	-0.185	-0.0635	0.092	0.28	-0.241	0.184	0.0557	0.986
-0.203	-0.22	0.166	-0.218	-0.0576	-0.191	0.0981	0.22	0.959
-0.12	0.146	0.134	-0.273	-0.0574	-0.267	0.0677	-0.113	0.935
-0.182	0.177	-0.236	0.246	-0.165	-0.216	0.0679	-0.147	0.92
-0.115	0.0398	-0.193	-0.0191	-0.0675	0.222	0.165	-0.0873	0.869
0.0812	0.23	0.295	-0.126	0.0153	0.0308	-0.2	0.206	0.884
0.0404	-0.122	0.00188	-0.104	-0.176	-0.172	-0.159	-0.116	0.925
-0.312	0.015	0.138	-0.283	-0.0428	-0.31	0.294	0.283	0.944
0.0636	-0.274	-0.0907	0.284	0.186	-0.175	0.239	0.2	0.969
-0.00135	0.154	-0.0962	0.195	0.103	-0.274	-0.0257	-0.118	0.931
-0.152	-0.271	-0.302	0.00442	-0.0666	0.0521	-0.191	-0.137	1.01
-0.211	0.178	0.0748	0.118	0.00403	-0.125	-0.139	-0.121	0.917
0.313	-0.242	0.0866	-0.21	-0.0714	0.184	0.104	0.0435	0.875
-0.076	-0.186	0.0118	0.0188	-0.0648	0.0163	0.0514	-0.0589	0.904
-0.198	0.22	-0.233	-0.021	-0.203	-0.0217	-0.222	-0.198	0.905
0.0274	0.301	0.0831	-0.221	0.185	-0.208	-0.0502	0.267	0.965
0.242	0.253	-0.174	-0.0189	-0.163	-0.0637	-0.164	0.193	0.899
-0.0134	-0.0547	-0.21	0.243	0.23	-0.261	0.194	0.285	1
0.272	-0.254	-0.254	-0.259	-0.00408	-0.146	0.113	0.244	0.977
-0.169	-0.103	0.212	0.0962	-0.116	-0.0531	0.121	-0.0729	0.841
0.0914	-0.226	0.0844	0.186	0.0896	0.13	0.0605	-0.233	0.822
-0.139	-0.187	0.236	-0.242	-0.112	0.116	-0.0106	0.0136	0.914
0.0962	-0.301	0.268	-0.176	0.143	-0.235	-0.233	-0.182	0.93
-0.308	-0.21	0.268	-0.0649	-0.179	0.0194	-0.174	0.189	0.917
0.15	-0.0937	-0.202	0.207	0.151	0.275	0.296	-0.157	0.771
-0.0526	-0.287	0.0597	0.136	-0.222	0.213	-0.24	0.0611	0.868
0.187	0.0994	-0.181	-0.129	0.0153	0.0976	0.0212	-0.27	0.905
-0.263	0.18	0.271	-0.296	0.0462	-0.126	-0.15	-0.166	0.933
0.23	-0.166	0.0521	-0.237	-0.288	-0.109	0.0278	0.225	0.866
0.277	-0.0975	-0.304	0.288	0.257	0.261	-0.0927	-0.233	0.897
-0.297	0.143	-0.11	0.135	-0.103	0.175	0.172	-0.175	0.81
0.305	-0.274	-0.284	0.0973	-0.0154	0.284	-0.294	0.193	0.941
0.108	0.104	0.114	0.0657	0.224	0.0671	0.139	0.016	0.879
0.0532	-0.0796	-0.0944	0.17	-0.0364	-0.0294	-0.173	0.17	0.961
-0.303	0.0199	0.0573	0.0647	0.156	0.0894	-0.228	0.023	0.994
-0.21	0.0919	-0.122	-0.00834	0.239	-0.195	-0.284	-0.0142	1.04
0.048	0.0897	-0.129	-0.118	0.223	-0.188	0.229	-0.21	0.974
-0.208	0.3	0.224	0.283	0.0876	0.236	-0.227	0.246	0.886
0.12	-0.15	-0.249	0.159	-0.0242	0.0747	-0.051	-0.22	0.903
-0.127	0.146	0.193	-0.128	-0.0784	-0.205	0.0452	-0.227	0.893
-0.121	0.233	-0.0879	-0.0789	-0.0941	0.0343	0.28	-0.268	0.822
-0.166	-0.145	-0.00131	0.259	0.176	0.0411	-0.141	-0.0505	0.962
-0.0904	0.14	-0.0588	0.0866	0.113	0.0124	0.1	0.219	0.93
0.278	-0.00694	0.276	0.0154	-0.181	0.0742	-0.231	0.0588	0.804
0.166	0.242	0.196	-0.0725	-0.000345	-0.136	-0.00303	0.0161	0.883
-0.281	-0.0414	0.258	0.146	-0.141	0.194	-0.0454	0.271	0.851
0.297	-0.117	-0.202	-0.199	-0.117	-0.243	0.0376	0.127	0.927
-0.0114	0.29	-0.222	0.0764	0.0204	0.198	-0.218	0.156	0.945
0.111	0.0314	0.0258	0.0312	0.241	-0.0397	0.0367	-0.243	0.928
-0.037	0.0848	0.213	0.23	-0.0942	0.112	-0.206	0.206	0.845
0.202	0.0607	0.0894	0.032	-0.0235	-0.0866	-0.045	0.168	0.892
0.225	0.177	0.0689	0.281	0.235	0.262	0.0745	-0.222	0.78
0.235	-0.266	-0.0473	-0.233	0.124	0.0152	-0.00382	-0.204	0.951
-0.111	0.272	-0.269	-0.0807	-0.0653	-0.127	-0.195	0.115	0.991
-0.14	-0.314	-0.11	0.218	0.197	-0.303	0.222	0.149	1.02
0.281	-0.0105	-0.0864	-0.139	0.0136	-0.18	-0.0658	0.297	0.948
-0.28	0.0475	-0.268	0.227	0.038	-0.156	-0.0896	-0.224	0.959
-0.252	-0.122	-0.106	0.116	0.0381	-0.103	-0.28	-0.137	1.02
0.202	-0.262	0.287	0.128	-0.11	0.268	0.00171	0.219	0.794
0.303	0.299	0.168	-0.215	-0.256	0.155	-0.221	-0.261	0.801
0.0576	0.262	0.291	-0.139	0.161	0.306	0.15	-0.04	0.832
0.00106	0.0149	0.213	-0.0173	0.131	0.133	-0.307	-0.176	0.899
0.147	0.157	0.215	-0.0366	-0.19	-0.282	-0.25	0.153	0.88
0.0863	0.242	0.201	-0.205	-0.0712	0.158	0.111	0.106	0.86
0.139	-0.16	-0.171	0.192	0.21	0.168	0.264	-0.29	0.822
0.23	-0.102	-0.0949	-0.0555	0.083	0.26	0.0737	0.214	0.919
0.284	0.189	-0.0185	-0.145	0.068	0.218	-0.181	0.144	0.911
-0.18	-0.0664	-0.0739	-0.189	0.215	0.00554	0.0401	0.144	1.04
0.0519	-0.135	-0.221	-0.107	0.0188	0.161	-0.126	-0.244	0.955
0.256	0.0613	0.198	0.163	0.0547	0.172	-0.0299	0.192	0.85
0.136	0.253	-0.0956	0.069	-0.173	0.296	-0.0413	-0.213	0.774
0.208	0.205	0.26	-0.191	-0.277	-0.0104	-0.00907	0.129	0.809
0.0941	-0.13	-0.215	0.215	-0.0161	0.155	0.29	0.0697	0.859
-0.0295	0.233	0.00714	0.0557	-0.124	-0.267	0.172	-0.303	0.851
-0.243	-0.308	0.0286	-0.117	-0.137	-0.079	-0.0288	0.0571	0.967
-0.158	0.203	-0.178	0.0123	-0.0471	0.184	0.0366	0.308	0.93
-0.0884	-0.047	0.0458	0.226	0.105	0.222	0.0908	-0.228	0.813
-0.221	0.0291	-0.0377	0.113	-0.0492	-0.231	-0.086	-0.116	0.958
-0.0083	0.197	0.179	0.132	-0.018	0.173	-0.0244	0.0907	0.836
0.0404	-0.146	-0.0305	0.152	0.259	-0.0162	-0.238	0.207	0.989
0.231	-0.0588	-0.038	-0.0337	-0.134	0.0345	0.0511	0.0468	0.858
